Cruise	Station	Type	mon/day/yr	hh:mm	Lon (°E)	Lat (°N)	Bot. Depth [m]	Pressure 	Temp [c]	Flourometer [v]	Transmissometer [v]	Oxygen [v]	PAR	Depth [m]	Salinity [PSU]	Density [sigma]	Oxygen [mg/l]	Oxygen [% sat]
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	22	9.9273	0.4188	3.6834	3.3574	5.18E-01	21.792	30.7653	23.6595	8.92197	96.03384
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	23	9.8904	0.4225	3.7103	3.3519	4.28E-01	22.783	30.8058	23.6971	8.91021	95.85357
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	24	9.839	0.4323	3.7473	3.3477	3.52E-01	23.773	30.8655	23.7519	8.90422	95.71606
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	25	9.7524	0.4195	3.8105	3.3396	2.97E-01	24.764	30.9629	23.8418	8.89006	95.43894
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	26	9.701	0.4224	3.8387	3.3332	2.49E-01	25.754	31.011	23.8875	8.8776	95.22529
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	27	9.6052	0.4292	3.8655	3.3299	2.10E-01	26.745	31.1066	23.9773	8.88095	95.1158
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	28	9.5424	0.4256	3.9095	3.3264	1.78E-01	27.735	31.1765	24.0419	8.87883	95.00201
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	29	9.511	0.4382	3.9416	3.3233	1.53E-01	28.725	31.2118	24.0745	8.87415	94.90684
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	30	9.4539	0.422	3.9759	3.3205	1.34E-01	29.716	31.2831	24.1392	8.87289	94.81541
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	31	9.4162	0.4041	4.0032	3.3178	1.21E-01	30.707	31.33	24.1817	8.86988	94.73165
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	32	9.3961	0.4079	4.0297	3.3155	1.08E-01	31.697	31.3537	24.2034	8.86634	94.66554
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	33	9.3786	0.4147	4.0336	3.3137	9.80E-02	32.688	31.3744	24.2224	8.86367	94.61241
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	34	9.3535	0.3992	4.0546	3.3113	8.78E-02	33.678	31.4052	24.2503	8.86015	94.54027
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	35	9.3309	0.4067	4.067	3.3099	7.99E-02	34.668	31.4298	24.2731	8.85955	94.5008
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	36	9.2969	0.4045	4.0853	3.3084	7.40E-02	35.659	31.4663	24.307	8.86034	94.45927
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	37	9.2625	0.3899	4.0967	3.3075	7.00E-02	36.65	31.5024	24.3406	8.86327	94.43946
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	38	9.2317	0.4002	4.1254	3.3056	6.63E-02	37.64	31.53	24.367	8.86258	94.38333
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	39	9.2286	0.4073	4.1369	3.3033	6.30E-02	38.63	31.5326	24.3695	8.85662	94.3149
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	40	9.2248	0.4053	4.1387	3.3033	6.00E-02	39.621	31.5341	24.3713	8.8584	94.3266
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	41	9.2253	0.398	4.1464	3.3024	5.73E-02	40.611	31.5333	24.3706	8.85679	94.31003
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	42	9.2229	0.398	4.1466	3.3026	5.54E-02	41.601	31.5347	24.3721	8.85902	94.32956
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	43	9.208	0.4173	4.1405	3.3018	5.39E-02	42.592	31.5424	24.3804	8.86006	94.31395
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	44	9.2037	0.4264	4.1391	3.302	5.26E-02	43.582	31.5442	24.3825	8.86264	94.3332
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	45	9.2044	0.4127	4.1336	3.3023	5.16E-02	44.573	31.5432	24.3816	8.86447	94.35349
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	46	9.2153	0.407	4.1404	3.3021	4.99E-02	45.563	31.5367	24.3749	8.86331	94.36037
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	47	9.2205	0.4026	4.1396	3.3019	4.93E-02	46.553	31.5337	24.3717	8.86314	94.36782
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	48	9.2203	0.3956	4.1359	3.3032	4.84E-02	47.544	31.5336	24.3717	8.86868	94.42643
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	49	9.2233	0.4055	4.1355	3.3042	4.81E-02	48.534	31.5319	24.37	8.87277	94.47521
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	50	9.2243	0.4048	4.1422	3.3025	4.76E-02	49.525	31.5313	24.3693	8.86794	94.42544
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	51	9.2238	0.4017	4.145	3.3014	4.70E-02	50.515	31.5313	24.3694	8.86565	94.40009
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	52	9.2198	0.4013	4.1424	3.3013	4.67E-02	51.505	31.5337	24.3719	8.86734	94.41115
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	53	9.2058	0.4005	4.1383	3.3005	4.62E-02	52.496	31.5414	24.3802	8.86819	94.39517
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	54	9.2036	0.4089	4.1244	3.2993	4.59E-02	53.486	31.5427	24.3815	8.86582	94.36603
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	55	9.2033	0.4013	4.1322	3.2984	4.57E-02	54.477	31.5426	24.3815	8.86403	94.34608
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	56	9.2019	0.4026	4.134	3.3001	4.56E-02	55.467	31.5433	24.3823	8.871	94.41789
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	57	9.2022	0.41	4.1439	3.3011	4.53E-02	56.457	31.5432	24.3821	8.87532	94.46436
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	58	9.1997	0.4018	4.1439	3.2982	4.52E-02	57.447	31.5445	24.3835	8.86747	94.37616
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	59	9.1987	0.4065	4.1314	3.2948	4.46E-02	58.438	31.5449	24.3841	8.8578	94.27146
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	60	9.2003	0.4059	4.13	3.2946	4.49E-02	59.428	31.5436	24.3828	8.8581	94.27731
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	61	9.2	0.3998	4.133	3.295	4.48E-02	60.418	31.5439	24.3831	8.86064	94.30384
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	62	9.1989	0.4025	4.1402	3.295	4.48E-02	61.409	31.5444	24.3837	8.86212	94.31773
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	63	9.1985	0.4079	4.1367	3.2928	4.47E-02	62.399	31.5443	24.3838	8.85611	94.25274
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	64	9.1963	0.4	4.139	3.2934	4.47E-02	63.389	31.5456	24.385	8.85938	94.28364
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	65	9.1959	0.4137	4.1359	3.2934	4.46E-02	64.38	31.5456	24.3851	8.86095	94.29963
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	66	9.1962	0.3996	4.1353	3.2941	4.46E-02	65.37	31.545	24.3847	8.86424	94.33491
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	67	9.1957	0.3981	4.1316	3.2931	4.46E-02	66.36	31.5451	24.3848	8.86231	94.31326
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	68	9.1955	0.399	4.1278	3.2935	4.47E-02	67.35	31.5454	24.3851	8.86467	94.33829
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	69	9.1961	0.403	4.134	3.293	4.46E-02	68.341	31.5456	24.3852	8.86436	94.33629
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	70	9.1978	0.415	4.1344	3.2932	4.47E-02	69.331	31.5448	24.3844	8.86566	94.35336
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	71	9.2003	0.3995	4.1362	3.2922	4.46E-02	70.321	31.5439	24.3832	8.8633	94.33296
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	72	9.1977	0.4167	4.1383	3.2926	4.46E-02	71.312	31.5449	24.3844	8.86628	94.35979
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	73	9.1968	0.404	4.1444	3.2913	4.47E-02	72.302	31.5449	24.3846	8.86318	94.32486
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	74	9.197	0.4026	4.1351	3.2897	4.48E-02	73.292	31.545	24.3847	8.85927	94.28376
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	75	9.1959	0.399	4.1319	3.2904	4.48E-02	74.282	31.5455	24.3853	8.86305	94.32176
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	76	9.1952	0.4066	4.1236	3.2895	4.49E-02	75.273	31.5457	24.3856	8.86139	94.30281
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	77	9.1957	0.4113	4.1169	3.2907	4.49E-02	76.263	31.5457	24.3855	8.86629	94.35611
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	78	9.1947	0.4095	4.118	3.2901	4.50E-02	77.253	31.5455	24.3855	8.86577	94.34832
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	79	9.195	0.401	4.112	3.2891	4.50E-02	78.243	31.5454	24.3854	8.86345	94.32416
26	6	C	7/26/2006	9:34	-152.293333	59.85	88	80	9.1968	0.397	4.1202	3.2887	4.51E-02	79.234	31.5454	24.3851	8.86295	94.32273
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	2	10.9433	0.4693	2.8823	3.3883	1.24E+02	1.981	28.5244	21.748	8.9314	96.92892
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	3	10.9239	0.477	2.7821	3.3886	6.81E+01	2.972	28.5538	21.7741	8.93557	96.95083
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	4	10.903	0.4895	2.7478	3.3892	4.17E+01	3.962	28.5934	21.8084	8.94031	96.98202
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	5	10.8806	0.4797	2.7308	3.387	2.45E+01	4.953	28.6537	21.859	8.93512	96.91504
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	6	10.8197	0.4685	2.7342	3.3853	1.59E+01	5.944	28.826	22.003	8.93288	96.86684
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	7	10.6891	0.4406	2.8572	3.3855	9.71E+00	6.934	29.152	22.2783	8.94101	96.87645
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	8	10.5544	0.4261	2.9922	3.3896	6.11E+00	7.925	29.4787	22.5547	8.96222	97.01918
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	9	10.4817	0.4091	3.088	3.3934	4.37E+00	8.915	29.6705	22.7159	8.97866	97.1595
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	10	10.4593	0.4034	3.1758	3.3938	3.25E+00	9.906	29.7501	22.7816	8.9809	97.18483
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	11	10.4419	0.3998	3.2256	3.3923	2.26E+00	10.897	29.8047	22.827	8.97762	97.14557
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	12	10.4032	0.3959	3.2513	3.3908	1.69E+00	11.887	29.9006	22.908	8.97578	97.1018
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	13	10.3379	0.4006	3.3232	3.3885	1.29E+00	12.878	30.0264	23.0167	8.97519	97.03295
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	14	10.282	0.4119	3.4065	3.3899	9.56E-01	13.868	30.1351	23.1105	8.98533	97.08966
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	15	10.214	0.4236	3.4683	3.3903	7.52E-01	14.858	30.2816	23.2358	8.99257	97.11201
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	16	10.1809	0.4242	3.5137	3.3914	6.04E-01	15.849	30.3332	23.2814	9.00057	97.15919
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	17	10.1563	0.4155	3.5331	3.3922	4.80E-01	16.84	30.3758	23.3186	9.00661	97.19777
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	18	10.1321	0.4079	3.5599	3.3922	3.71E-01	17.83	30.4208	23.3577	9.00997	97.20951
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	19	10.1243	0.4031	3.5772	3.3887	2.99E-01	18.821	30.433	23.3685	9.00055	97.09876
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	20	10.1216	0.4016	3.5926	3.3833	2.39E-01	19.811	30.4374	23.3724	8.98467	96.92439
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	21	10.1105	0.399	3.5919	3.3788	1.91E-01	20.802	30.4445	23.3797	8.97304	96.77962
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	22	10.0504	0.4054	3.6014	3.374	1.58E-01	21.792	30.5087	23.4395	8.9668	96.62287
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	23	9.9211	0.4092	3.644	3.3694	1.30E-01	22.783	30.6787	23.593	8.96834	96.46656
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	24	9.8313	0.3931	3.7044	3.3668	1.09E-01	23.774	30.8056	23.7064	8.97096	96.38014
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	25	9.7568	0.3819	3.767	3.3642	9.17E-02	24.764	30.9095	23.7994	8.97231	96.29865
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	26	9.7037	0.3876	3.8074	3.3618	8.13E-02	25.754	30.9824	23.8648	8.97163	96.22227
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	27	9.6662	0.388	3.8417	3.3597	7.19E-02	26.745	31.0289	23.907	8.97051	96.15815
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	28	9.6415	0.3881	3.8629	3.3586	6.56E-02	27.735	31.0605	23.9357	8.97135	96.13355
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	29	9.6151	0.3837	3.8827	3.359	6.04E-02	28.726	31.0947	23.9666	8.97684	96.15668
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	30	9.5885	0.3789	3.9136	3.3596	5.59E-02	29.716	31.1289	23.9975	8.98325	96.18915
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	31	9.5864	0.3865	3.921	3.359	5.27E-02	30.707	31.1296	23.9984	8.98282	96.18052
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	32	9.5778	0.3992	3.924	3.3571	5.02E-02	31.697	31.1406	24.0083	8.97896	96.12756
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	33	9.5561	0.3818	3.9351	3.3566	4.77E-02	32.688	31.168	24.0332	8.98126	96.12234
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	34	9.5423	0.3943	3.9447	3.3548	4.62E-02	33.678	31.1853	24.0489	8.97808	96.06939
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	35	9.5314	0.386	3.9527	3.3539	4.51E-02	34.668	31.199	24.0613	8.97778	96.05103
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	36	9.508	0.3924	3.9622	3.3533	4.33E-02	35.659	31.2276	24.0874	8.97995	96.04148
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	37	9.4901	0.3844	3.9769	3.3536	4.30E-02	36.65	31.2506	24.1082	8.9842	96.06275
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	38	9.4804	0.3772	3.9879	3.3524	4.23E-02	37.64	31.2631	24.1195	8.9826	96.03233
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	39	9.4789	0.3791	3.9934	3.3506	4.15E-02	38.63	31.2645	24.1208	8.97836	95.9847
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	40	9.4626	0.3815	3.9914	3.3495	4.12E-02	39.621	31.2851	24.1395	8.97804	95.95878
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	41	9.4328	0.3821	4.0092	3.3487	4.09E-02	40.611	31.3256	24.1759	8.9799	95.9397
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	42	9.4206	0.3903	4.0274	3.3469	4.01E-02	41.602	31.3419	24.1906	8.97655	95.88747
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	43	9.4046	0.3779	4.0238	3.3452	4.03E-02	42.592	31.3615	24.2083	8.97428	95.84105
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	44	9.3747	0.3814	4.0331	3.3431	4.00E-02	43.582	31.3994	24.2427	8.97232	95.77893
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	45	9.3653	0.3798	4.0441	3.3425	3.98E-02	44.573	31.4097	24.2522	8.97281	95.77035
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	46	9.3797	0.3758	4.0448	3.3425	3.97E-02	45.563	31.3919	24.236	8.97209	95.78277
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	47	9.3701	0.3801	4.0461	3.3433	3.95E-02	46.553	31.4104	24.252	8.97699	95.82573
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	48	9.3729	0.3762	4.0529	3.3421	3.96E-02	47.544	31.4024	24.2454	8.97398	95.79485
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	49	9.3709	0.3794	4.0493	3.3395	3.95E-02	48.534	31.4014	24.245	8.96705	95.71598
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	50	9.3402	0.3808	4.0501	3.3379	3.95E-02	49.525	31.436	24.2768	8.96717	95.67246
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	51	9.3291	0.3838	4.0466	3.337	3.95E-02	50.515	31.4483	24.2882	8.96691	95.65334
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	52	9.3241	0.3861	4.0502	3.3358	3.94E-02	51.505	31.4546	24.2939	8.96478	95.62384
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	53	9.3215	0.3867	4.0481	3.3343	3.94E-02	52.496	31.4574	24.2965	8.96149	95.58472
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	54	9.3152	0.3978	4.0492	3.3287	3.93E-02	53.486	31.4628	24.3016	8.9453	95.40213
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	55	9.3123	0.3897	4.0445	3.3305	3.97E-02	54.476	31.4649	24.3038	8.95262	95.47515
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	56	9.3142	0.3951	4.051	3.3305	3.93E-02	55.467	31.4637	24.3026	8.95375	95.49048
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	57	9.3155	0.3905	4.0464	3.3308	3.96E-02	56.457	31.4622	24.3012	8.95572	95.5134
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	58	9.3244	0.4027	4.0482	3.3329	3.96E-02	57.447	31.454	24.2934	8.96247	95.59947
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	59	9.3232	0.3911	4.0503	3.333	3.96E-02	58.438	31.4554	24.2947	8.96415	95.6157
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	60	9.32	0.3835	4.052	3.3335	3.96E-02	59.428	31.4591	24.2981	8.96756	95.64742
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	61	9.3181	0.3826	4.0433	3.3311	3.97E-02	60.418	31.4603	24.2994	8.96112	95.57545
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	62	9.3171	0.3817	4.0546	3.3294	3.97E-02	61.409	31.4607	24.2999	8.95697	95.52933
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	63	9.3154	0.3854	4.055	3.3286	3.98E-02	62.399	31.4627	24.3017	8.95554	95.51147
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	64	9.302	0.3847	4.0345	3.3282	3.99E-02	63.389	31.4751	24.3135	8.95761	95.51251
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	65	9.2972	0.3902	4.0206	3.3267	3.99E-02	64.38	31.4797	24.3179	8.95458	95.4726
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	66	9.2961	0.3967	4.0236	3.3255	4.00E-02	65.37	31.4806	24.3188	8.95179	95.44116
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	67	9.2967	0.3909	4.0167	3.3241	4.00E-02	66.36	31.4797	24.318	8.94847	95.40635
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	68	9.2972	0.4007	4.0288	3.325	4.03E-02	67.35	31.4798	24.318	8.95254	95.45105
26	6.5	C	7/26/2006	8:24	-152.33	59.856667	79	69	9.2972	0.4067	4.0232	3.3263	4.01E-02	68.341	31.4793	24.3177	8.95791	95.50803
